task_id,request_id,title,created_date,module,scheduled_start_time,scheduled_end_time,actual_start_time,actual_end_time,status_id,status_name,group_name,group_id,owner_Email,owner_Name,owner_id,CreatedBy_Email,CreatedBy_Name,CreatedBy_id,Priority_name,percentage_completion,Estimated_effort_days,task_type_name,Task_order,overdue,ticket_id,subject,description,site_id,site_name
1989000003675269,1989000000254125,,"{'display_value': 'Apr 2, 2024 05:06 AM', 'value': '1712014592657'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Cost Comparison Report (sales View),,,
1989000003662033,1989000000254038,,"{'display_value': 'Mar 27, 2024 09:32 AM', 'value': '1711512134879'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,SLED report issue - plant,,,
1989000003657869,1989000000256568,,"{'display_value': 'Mar 27, 2024 08:25 AM', 'value': '1711508109285'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Small Business Vendor update,,,
1989000003657515,1989000000252979,,"{'display_value': 'Mar 27, 2024 05:09 AM', 'value': '1711496373457'}",,,,,,1989000000279458,Awaiting User,BI,1989000000279305,,,,,,,,,,,,,,Freight COPA Forecast missing,,,
1989000003652216,1989000000275213,,"{'display_value': 'Mar 26, 2024 10:47 AM', 'value': '1711430230312'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,PRO FRT load - March F24,,,
1989000003645421,1989000000275213,,"{'display_value': 'Mar 26, 2024 05:46 AM', 'value': '1711412199816'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Service Desk Plus Dashboard.,,,
1989000003623760,1989000000226173,,"{'display_value': 'Mar 22, 2024 05:20 AM', 'value': '1711065031377'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Update F25 COGs in RDM for 1027,,,
1989000003612133,1989000000255256,,"{'display_value': 'Mar 20, 2024 11:18 AM', 'value': '1710913706235'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Transformation Error Aldi Data,,,
1989000003601231,1989000000226173,,"{'display_value': 'Mar 19, 2024 07:37 AM', 'value': '1710814034796'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Update Cost Component Report,,,
1989000003575743,1989000000253457,,"{'display_value': 'Mar 15, 2024 07:54 AM', 'value': '1710469456917'}",,,"{'display_value': 'May 24, 2024 08:43 AM', 'value': '1716520380000'}",,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Retrofit an interim solution that needs to use ARIA as the source to replace the current source from Lotus Notes for Consumer Feedback [BI-FY25-Unplanned],,,
1989000003552185,1989000000254132,,"{'display_value': 'Mar 11, 2024 10:34 AM', 'value': '1710133441945'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: VPCM qry - urgent,,,
1989000003539291,1989000000272344,,"{'display_value': 'Mar 8, 2024 05:54 AM', 'value': '1709857495772'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: CH1316 - T83106 - Z2 calendar,,,
1989000003530635,1989000000226173,,"{'display_value': 'Mar 7, 2024 06:50 AM', 'value': '1709774430622'}",,,,,,1989000000004937,Open,BI,1989000000279305,,,,,,,,,,,,,,Internal Order Report,,,
1989000003530409,1989000000227113,,"{'display_value': 'Mar 7, 2024 03:41 AM', 'value': '1709763104890'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Question on Stock Goods Receipts measure,,,
1989000003530159,1989000000255302,,"{'display_value': 'Mar 6, 2024 07:32 PM', 'value': '1709733736461'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Help re PPV BI report on item 20011552,,,
1989000003513881,1989000000254038,,"{'display_value': 'Mar 6, 2024 03:36 AM', 'value': '1709676402119'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Report Request - PIR list BI report (BI-FY25-Planned),,,
1989000003478933,1989000000254090,,"{'display_value': 'Mar 1, 2024 08:52 AM', 'value': '1709263322252'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Data Governor,,,
1989000003478627,1989000000254090,,"{'display_value': 'Mar 1, 2024 04:24 AM', 'value': '1709247265696'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Data Governor,,,
1989000003467461,1989000000252986,,"{'display_value': 'Feb 28, 2024 07:33 AM', 'value': '1709085801625'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Dashboard - What's Changed Fiscal Year,,,
1989000003467051,1989000000226213,,"{'display_value': 'Feb 28, 2024 02:35 AM', 'value': '1709067900421'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: Your Request with ID :##60350## has been Resolved.,,,
1989000003451565,1989000000259911,,"{'display_value': 'Feb 27, 2024 04:41 AM', 'value': '1708989087112'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: SAP Stock Days Cover,,,
1989000003451081,1989000000254125,,"{'display_value': 'Feb 26, 2024 06:05 AM', 'value': '1708907703934'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,F25 Budget Sales snapshot,,,
1989000003443835,1989000000232923,,"{'display_value': 'Feb 23, 2024 01:50 PM', 'value': '1708676402286'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,P9 PRO FRT Load,,,
1989000003443813,1989000000233713,,"{'display_value': 'Feb 23, 2024 11:33 AM', 'value': '1708668188614'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Missing Data from BI Template,,,
1989000003442175,1989000000275213,,"{'display_value': 'Feb 23, 2024 08:28 AM', 'value': '1708657139751'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,SSIS Job Failure - Finance_Data_Load,,,
1989000003432153,1989000000252986,,"{'display_value': 'Feb 21, 2024 11:22 AM', 'value': '1708494763639'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Executive Summary - Retail Grocery GMC CMT vs BUD,,,
1989000003426197,1989000000232783,,"{'display_value': 'Feb 20, 2024 06:53 AM', 'value': '1708392205598'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Access to BI OEE & Downtime Dashboard,,,
1989000003416253,1989000000258569,,"{'display_value': 'Feb 19, 2024 05:35 AM', 'value': '1708301106042'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,QFW Refresh F24 & F25,,,
1989000003408833,1989000000228019,,"{'display_value': 'Feb 19, 2024 02:29 AM', 'value': '1708289958739'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Production Plan Snapshot - Forecast Load Issues,,,
1989000003408177,1989000000228593,,"{'display_value': 'Feb 16, 2024 04:28 AM', 'value': '1708037909648'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Data Governer,,,
1989000003401717,1989000000259737,,"{'display_value': 'Feb 15, 2024 10:28 AM', 'value': '1707973138493'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Run Data Governor Job,,,
1989000003401699,1989000000254038,,"{'display_value': 'Feb 15, 2024 10:25 AM', 'value': '1707972956621'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,DIFOT report,,,
1989000003403643,1989000000226213,,"{'display_value': 'Feb 15, 2024 07:25 AM', 'value': '1707962142460'}",,,,,,1989000000004937,Open,BI,1989000000279305,,,,,,,,,,,,,,Add customer unique code in customer master as referenced in request 58435,,,
1989000003401347,1989000000259781,,"{'display_value': 'Feb 15, 2024 05:36 AM', 'value': '1707955616296'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,update DEV for forecast,,,
1989000003403441,1989000000232783,,"{'display_value': 'Feb 15, 2024 04:41 AM', 'value': '1707952294445'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Data Governor & Loom Retirement 31st March,,,
1989000003401111,1989000000259737,,"{'display_value': 'Feb 15, 2024 02:16 AM', 'value': '1707943569257'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Run Data Governor Job,,,
1989000003392519,1989000000254090,,"{'display_value': 'Feb 14, 2024 07:19 AM', 'value': '1707875352259'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Error in SAP BI Waste Report,,,
1989000003392471,1989000000254090,,"{'display_value': 'Feb 14, 2024 06:33 AM', 'value': '1707872613474'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Data Governor Job,,,
1989000003381417,1989000003076496,,"{'display_value': 'Feb 12, 2024 08:22 AM', 'value': '1707706341586'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Run Data Governor Job,,,
1989000003372470,1989000000253457,,"{'display_value': 'Feb 9, 2024 04:47 AM', 'value': '1707434251965'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Injury Management Dashboard requires tweak,,,
1989000003369101,1989000000275213,,"{'display_value': 'Feb 9, 2024 03:11 AM', 'value': '1707428495528'}",,,,,,1989000000045001,Cancelled,BI,1989000000279305,,,,,,,,,,,,,,Ops ScoreCard Dash,,,
1989000003369075,1989000000275213,,"{'display_value': 'Feb 9, 2024 03:05 AM', 'value': '1707428117668'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Complete all training videos (BAU),,,
1989000003369049,1989000000275213,,"{'display_value': 'Feb 9, 2024 02:59 AM', 'value': '1707427791233'}",,,"{'display_value': 'Feb 14, 2024 08:59 PM', 'value': '1707924540000'}",,,1989000000045001,Cancelled,BI,1989000000279305,,,,,,,,,,,,,,Variance- Financial Assumptions vs Actual,,,
1989000003369021,1989000000275213,,"{'display_value': 'Feb 9, 2024 02:54 AM', 'value': '1707427460485'}",,,"{'display_value': 'Feb 14, 2024 11:53 PM', 'value': '1707934980000'}",,,1989000000045001,Cancelled,BI,1989000000279305,,,,,,,,,,,,,,Demand Review -  set up a call with Bernie,,,
1989000003365049,1989000000254090,,"{'display_value': 'Feb 8, 2024 09:39 AM', 'value': '1707365348567'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Waste KPI Report,,,
1989000003351537,1989000000253464,,"{'display_value': 'Feb 8, 2024 02:23 AM', 'value': '1707339209667'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Canceled: FS&Q complaint reporting,,,
1989000003336815,1989000000226173,,"{'display_value': 'Feb 6, 2024 09:31 AM', 'value': '1707192082629'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Run Data Governor Job,,,
1989000003336645,1989000000272344,,"{'display_value': 'Feb 6, 2024 07:35 AM', 'value': '1707185144933'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: BI inventory Reports not Updating,,,
1989000003336387,1989000000253464,,"{'display_value': 'Feb 6, 2024 04:17 AM', 'value': '1707173269797'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FS&Q complaint reporting,,,
1989000003329507,1989000000255302,,"{'display_value': 'Feb 5, 2024 07:45 AM', 'value': '1707099339333'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: Help with qty differences between BI report and SAP.,,,
1989000003329489,1989000000253239,,"{'display_value': 'Feb 5, 2024 07:36 AM', 'value': '1707098790885'}",,,,,,1989000000045001,Cancelled,BI,1989000000279305,,,,,,,,,,,,,,FW: Help with qty differences between BI report and SAP.,,,
1989000003311811,1989000000272344,,"{'display_value': 'Feb 2, 2024 10:59 AM', 'value': '1706851791047'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,DG job migration,,,
1989000003311529,1989000000255302,,"{'display_value': 'Feb 2, 2024 07:57 AM', 'value': '1706840833595'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,FW: Help with BI PPV report - prices not matchign SAP,,,
1989000003311401,1989000000259737,,"{'display_value': 'Feb 2, 2024 06:28 AM', 'value': '1706835529462'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: FY25 Cost Roll  Raws (non-dairy) and Packs,,,
1989000003311355,1989000000272344,,"{'display_value': 'Feb 2, 2024 05:43 AM', 'value': '1706832792268'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: SLED Dashboard,,,
1989000003311247,1989000000272344,,"{'display_value': 'Feb 2, 2024 04:35 AM', 'value': '1706828758517'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: FS&Q complaint reporting,,,
1989000003303789,1989000000254125,,"{'display_value': 'Jan 31, 2024 04:09 PM', 'value': '1706697572156'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,error with Cost component report,,,
1989000003303687,1989000000232923,,"{'display_value': 'Jan 31, 2024 11:10 AM', 'value': '1706679620073'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Blueshift Interface migration with BI-RDM and others,,,
1989000003299207,1989000000275213,,"{'display_value': 'Jan 30, 2024 09:12 AM', 'value': '1706586163496'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Re: 	Change customer masterdata package To bring new tables from SAP to stg.,,,
1989000003296453,1989000000255913,,"{'display_value': 'Jan 30, 2024 08:57 AM', 'value': '1706585236568'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: REQ1195845 - Bulla Dairy Foods - Ticket Updated - RE: [MOQConnect]  Alert: Customer: Bulla Dairy Foods | Device: melbi5 | Disk Warning,,,
1989000003296267,1989000000254090,,"{'display_value': 'Jan 30, 2024 07:22 AM', 'value': '1706579563734'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Material IDs (Production BOMs vs Costing BOMs),,,
1989000003288275,1989000000252986,,"{'display_value': 'Jan 29, 2024 03:45 AM', 'value': '1706480108168'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Error with connection to melbi5 server,,,
1989000003288045,1989000000232783,,"{'display_value': 'Jan 26, 2024 08:31 AM', 'value': '1706238073862'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Automatic reply: Incoming tickets per support group for this week,,,
1989000003273885,1989000000232923,,"{'display_value': 'Jan 25, 2024 04:24 AM', 'value': '1706136847049'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,PRO FRT Jan F24 Load,,,
1989000003262249,1989000000258569,,"{'display_value': 'Jan 23, 2024 04:40 AM', 'value': '1705965005119'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,QFW F24 & F25 Refresh,,,
1989000003262159,1989000000226149,,"{'display_value': 'Jan 23, 2024 03:42 AM', 'value': '1705961522721'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Refresh Delay of the AP Parked Dashboard,,,
1989000003249005,1989000000252979,,"{'display_value': 'Jan 19, 2024 10:55 AM', 'value': '1705641925176'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Refresh QFW,,,
1989000003231425,1989000000252979,,"{'display_value': 'Jan 18, 2024 10:48 AM', 'value': '1705555101752'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI vs SAP - discrepencies,,,
1989000003232654,1989000000275213,,"{'display_value': 'Jan 18, 2024 10:28 AM', 'value': '1705553924394'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,BI Database Growth and Housekeeping Policy,,,
1989000003223223,1989000000232939,,"{'display_value': 'Jan 17, 2024 04:41 AM', 'value': '1705446709837'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: SLED Report update,,,
1989000003217505,1989000003076481,,"{'display_value': 'Jan 16, 2024 12:37 PM', 'value': '1705388877824'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Update Owner details for listed jobs.,,,
1989000003206861,1989000000225817,,"{'display_value': 'Jan 16, 2024 04:21 AM', 'value': '1705359115568'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Excel error's,,,
1989000003206499,1989000000254125,,"{'display_value': 'Jan 15, 2024 08:41 AM', 'value': '1705288268555'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Raw materials STD vs STD (BI-FY25-Planned),,,
1989000003192385,1989000000232783,,"{'display_value': 'Jan 12, 2024 07:58 AM', 'value': '1705026526591'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: Sales discrepancy,,,
1989000003185007,1989000000260775,,"{'display_value': 'Jan 11, 2024 02:37 AM', 'value': '1704920849086'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,"Power BI reports - ""Downtime - Detailed Report"" & ""OEE & LE Summary""",,,
1989000003165057,1989000000253014,,"{'display_value': 'Jan 10, 2024 07:55 AM', 'value': '1704853509242'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,Business Intelligence Permissions Issue,,,
1989000003160895,1989000000272344,,"{'display_value': 'Jan 10, 2024 05:07 AM', 'value': '1704843467226'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,RE: COGS Component Report,,,
1989000003160467,1989000000254125,,"{'display_value': 'Jan 9, 2024 10:01 AM', 'value': '1704774663352'}",,,,,,1989000000004941,Closed,BI,1989000000279305,,,,,,,,,,,,,,COGS Component report (additional measures),,,
